medallion, hack_license, vendor_id, rate_code, store_and_fwd_flag, pickup_datetime, dropoff_datetime, passenger_count, trip_time_in_secs, trip_distance, pickup_longitude, pickup_latitude, dropoff_longitude, dropoff_latitude 
2013001316,2013001313,CMT,1,N,2013-01-01 00:06:36,2013-01-01 00:18:22,1,705,2.00,-73.989342,40.690697,-73.958046,40.676327
2013001317,2013001314,CMT,1,N,2013-01-01 00:06:37,2013-01-01 00:15:18,1,520,1.80,-73.974182,40.791176,-73.955391,40.780281
2013001318,2013001315,CMT,1,N,2013-01-01 00:06:37,2013-01-01 00:22:35,1,957,6.10,-73.982178,40.778709,-74.00515,40.721573
2013001319,2013001316,CMT,1,N,2013-01-01 00:06:37,2013-01-01 00:20:24,2,827,2.40,-73.985779,40.76379,-73.976547,40.754566
2013001320,2013001317,CMT,1,N,2013-01-01 00:06:38,2013-01-01 00:17:33,1,654,4.10,-73.991928,40.764648,-73.953072,40.814548
2013001321,2013001318,CMT,1,N,2013-01-01 00:06:38,2013-01-01 00:13:19,4,401,1.60,-73.993668,40.757156,-74.008163,40.737785
2013001322,2013001319,CMT,1,N,2013-01-01 00:06:38,2013-01-01 00:24:50,1,1092,2.60,-73.995132,40.769543,-73.975235,40.752571
2013001323,2013001320,CMT,1,N,2013-01-01 00:06:39,2013-01-01 00:17:50,4,671,2.80,-73.976204,40.754353,-73.987122,40.722336
2013001324,2013001321,CMT,1,N,2013-01-01 00:06:40,2013-01-01 00:27:09,1,1229,4.20,-73.99501,40.745087,-73.946007,40.773705
2013001325,2013001322,CMT,1,N,2013-01-01 00:06:40,2013-01-01 00:09:49,1,189,.60,-73.967155,40.772453,-73.961937,40.766888
2013001326,2013001323,CMT,1,N,2013-01-01 00:06:40,2013-01-01 00:09:25,1,165,.30,-74.001785,40.737568,-74.006195,40.74041
2013001327,2013001324,CMT,1,N,2013-01-01 00:06:41,2013-01-01 00:29:35,1,1373,5.60,-73.965721,40.68325,-73.931923,40.62899
2013001328,2013001325,CMT,1,N,2013-01-01 00:06:41,2013-01-01 00:12:07,1,326,.70,-73.976166,40.776268,-73.980019,40.783504
2013001329,2013001326,CMT,1,N,2013-01-01 00:06:42,2013-01-01 00:18:53,1,731,3.20,-73.986603,40.74004,-73.954933,40.77438
2013001330,2013001327,CMT,1,N,2013-01-01 00:06:42,2013-01-01 00:26:01,2,1158,4.80,-73.990852,40.736393,-73.939789,40.752659
2013001331,2013001328,CMT,1,N,2013-01-01 00:06:42,2013-01-01 00:19:03,1,740,2.60,-73.982452,40.784863,-73.945992,40.773556
2013001332,2013001329,CMT,1,N,2013-01-01 00:06:43,2013-01-01 00:17:22,2,639,5.90,-73.870773,40.773685,-73.880684,40.724396
2013001333,2013001330,CMT,1,N,2013-01-01 00:06:43,2013-01-01 00:20:18,1,815,1.90,-73.98204,40.778038,-73.956108,40.774708
2013001334,2013001331,CMT,1,N,2013-01-01 00:06:43,2013-01-01 00:23:33,2,1009,2.90,-73.993584,40.721352,-73.969223,40.759357
2013001335,2013001332,CMT,1,N,2013-01-01 00:06:44,2013-01-01 00:23:11,2,987,2.60,-74.0037,40.75079,-73.97242,40.756241
2013001336,2013001333,CMT,1,N,2013-01-01 00:06:44,2013-01-01 00:15:26,1,522,1.80,-73.952698,40.776691,-73.971748,40.760368
2013001337,2013001334,CMT,1,N,2013-01-01 00:06:45,2013-01-01 00:21:55,2,910,4.80,-73.999931,40.7281,-73.988594,40.6702
2013001338,2013001335,CMT,1,N,2013-01-01 00:06:45,2013-01-01 00:14:19,1,454,1.50,-73.997009,40.696163,-73.978699,40.684448
2013001339,2013001336,CMT,1,N,2013-01-01 00:06:45,2013-01-01 00:14:14,2,448,.20,-73.991997,40.754253,-73.99398,40.756516
2013001340,2013001337,CMT,1,N,2013-01-01 00:06:45,2013-01-01 00:11:21,3,276,.80,-73.972939,40.785336,-73.983284,40.781219
2013001341,2013001338,CMT,1,N,2013-01-01 00:06:46,2013-01-01 00:18:03,2,676,2.00,-73.992973,40.736931,-73.973686,40.748863
2013001342,2013001339,CMT,1,N,2013-01-01 00:06:47,2013-01-01 00:23:23,1,995,4.50,-73.981407,40.768654,-73.917809,40.742973
2013001343,2013001340,CMT,1,N,2013-01-01 00:06:47,2013-01-01 00:39:34,1,1967,11.70,-73.98877,40.752724,-73.957802,40.639881
2013001344,2013001341,CMT,1,N,2013-01-01 00:06:47,2013-01-01 00:13:02,1,375,1.80,-73.982086,40.752323,-74,40.730591
2013001345,2013001342,CMT,1,N,2013-01-01 00:06:47,2013-01-01 00:13:50,1,422,.70,-73.989799,40.739876,-73.983215,40.744682
2013001346,2013001343,CMT,1,N,2013-01-01 00:06:47,2013-01-01 00:21:06,1,858,11.60,-73.863785,40.770115,-73.996994,40.690922
2013001347,2013001344,CMT,1,N,2013-01-01 00:06:47,2013-01-01 00:09:48,1,180,.90,-73.895645,40.725613,-73.89814,40.716892
2013001348,2013001345,CMT,1,N,2013-01-01 00:06:48,2013-01-01 00:31:45,4,1497,7.00,-73.985947,40.750195,-73.959335,40.699341
2013001349,2013001346,CMT,1,N,2013-01-01 00:06:48,2013-01-01 00:22:42,1,954,3.70,-73.997055,40.762474,-73.987549,40.725311
2013001350,2013001347,CMT,1,N,2013-01-01 00:06:48,2013-01-01 00:20:20,1,811,2.10,-73.98262,40.771568,-73.957748,40.779522
2013001351,2013001348,CMT,1,N,2013-01-01 00:06:48,2013-01-01 00:17:26,1,637,3.30,-73.981804,40.732758,-73.953873,40.709332
2013001352,2013001349,CMT,1,N,2013-01-01 00:06:49,2013-01-01 00:09:00,1,131,.60,-73.977402,40.784363,-73.971451,40.792606
2013001353,2013001350,CMT,1,N,2013-01-01 00:06:49,2013-01-01 00:18:35,2,706,.90,-73.979706,40.742359,-73.993835,40.745937
2013001354,2013001351,CMT,1,N,2013-01-01 00:06:49,2013-01-01 00:13:26,1,396,1.50,-73.967735,40.771095,-73.949219,40.776722
2013001355,2013001352,CMT,1,N,2013-01-01 00:06:49,2013-01-01 00:13:46,1,417,1.70,-74.126198,40.823875,-74.126198,40.823875
2013001356,2013001353,CMT,1,N,2013-01-01 00:06:50,2013-01-01 00:34:13,1,1642,13.10,-73.995239,40.744858,-73.813698,40.780502
2013001357,2013001354,CMT,1,N,2013-01-01 00:06:50,2013-01-01 00:22:37,1,946,7.20,-74.017174,40.70488,-73.955238,40.771744
2013001358,2013001355,CMT,1,N,2013-01-01 00:06:50,2013-01-01 00:29:04,1,1334,3.40,-73.995155,40.769661,-73.977539,40.752026
2013001359,2013001356,CMT,1,N,2013-01-01 00:06:50,2013-01-01 00:11:01,1,251,.70,-73.997238,40.744743,-73.987587,40.744816
2013001360,2013001357,CMT,1,N,2013-01-01 00:06:50,2013-01-01 00:18:12,1,681,3.00,-73.996384,40.758305,-73.997734,40.722935
2013001361,2013001358,CMT,1,N,2013-01-01 00:06:50,2013-01-01 00:26:43,1,1193,5.80,-73.992455,40.742046,-73.959541,40.690784
2013001362,2013001359,CMT,1,N,2013-01-01 00:06:51,2013-01-01 00:25:53,2,1142,14.00,-73.870834,40.773819,-73.97699,40.656487
2013001363,2013001360,CMT,1,N,2013-01-01 00:06:53,2013-01-01 00:29:16,3,1343,4.50,-73.983116,40.744541,-73.972939,40.793007
2013001364,2013001361,CMT,1,N,2013-01-01 00:06:54,2013-01-01 00:13:52,1,417,1.00,-74.000008,40.729393,-73.983772,40.725735
2013001365,2013001362,CMT,1,N,2013-01-01 00:06:54,2013-01-01 00:09:55,3,180,1.00,-73.957214,40.774258,-73.963036,40.762619
2013001366,2013001363,CMT,1,N,2013-01-01 00:06:55,2013-01-01 00:11:25,1,269,.80,-73.979004,40.744377,-73.988708,40.741253
2013001367,2013001364,CMT,1,N,2013-01-01 00:06:56,2013-01-01 00:13:39,1,403,1.00,-73.967148,40.761097,-73.956001,40.772415
2013001368,2013001365,CMT,1,N,2013-01-01 00:06:57,2013-01-01 00:12:58,1,360,1.30,-73.98114,40.744446,-73.988083,40.728737
2013001369,2013001366,CMT,1,N,2013-01-01 00:06:57,2013-01-01 00:10:15,1,198,.80,-73.956573,40.77121,-73.958488,40.764576
2013001370,2013001367,CMT,1,N,2013-01-01 00:06:57,2013-01-01 00:32:08,1,1511,5.50,-73.940086,40.722965,-73.975983,40.74395
2013001371,2013001368,CMT,1,N,2013-01-01 00:06:57,2013-01-01 00:23:08,2,970,8.60,-73.962524,40.692207,-73.90992,40.778149
2013001372,2013001369,CMT,1,N,2013-01-01 00:06:57,2013-01-01 00:27:49,1,1252,11.70,-73.870827,40.773727,-73.993454,40.751438
2013001373,2013001370,CMT,1,N,2013-01-01 00:06:58,2013-01-01 00:16:56,1,597,1.40,-74.005684,40.740383,-73.98938,40.747551
2013001374,2013001371,CMT,1,N,2013-01-01 00:06:58,2013-01-01 00:21:52,1,893,5.70,-73.961044,40.801689,-74.000343,40.742676
2013001375,2013001372,CMT,1,N,2013-01-01 00:06:58,2013-01-01 00:11:07,1,249,.30,-73.982193,40.743435,-73.986542,40.745277
2013001376,2013001373,CMT,1,N,2013-01-01 00:06:59,2013-01-01 00:11:14,1,254,.90,-73.967987,40.771069,-73.981728,40.774483
2013001377,2013001374,CMT,1,N,2013-01-01 00:06:59,2013-01-01 00:15:44,4,524,2.10,-73.982086,40.751442,-74.000496,40.72747
2013001378,2013001375,CMT,1,N,2013-01-01 00:06:59,2013-01-01 00:11:18,1,258,.70,-73.959373,40.776829,-73.957382,40.768353
2013001379,2013001376,CMT,1,N,2013-01-01 00:06:59,2013-01-01 00:10:00,2,180,.60,-74.001472,40.751575,-73.994804,40.755543
2013001380,2013001377,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:11:00,3,240,.67,-73.988647,40.745403,-73.988647,40.745403
2013001381,2013001378,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:14:00,1,420,1.96,-73.981422,40.772751,-73.957565,40.782707
2013001382,2013001379,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:18:00,1,660,1.85,-73.999146,40.72784,-73.98214,40.745758
2013001383,2013001380,VTS,2,,2013-01-01 00:07:00,2013-01-01 00:45:00,1,2280,18.36,-73.783859,40.646286,-73.985062,40.770283
2013001384,2013001381,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:12:00,6,300,2.99,-73.984001,40.717113,-73.947067,40.724968
2013001385,2013001382,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:11:00,2,240,1.02,-73.977783,40.763718,-73.965446,40.768806
2013001386,2013001383,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:47:00,1,2400,6.02,-73.970596,40.793808,-73.913651,40.845863
2013001387,2013001384,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:27:00,3,1200,8.37,-73.950249,40.783974,-73.958466,40.710178
2013001388,2013001385,VTS,3,,2013-01-01 00:07:00,2013-01-01 00:47:00,1,2400,16.24,-73.977211,40.752514,-74.176666,40.694145
2013001389,2013001386,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:11:00,1,240,.42,-73.987801,40.719925,-73.993797,40.720383
2013001390,2013001387,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:09:00,1,120,.50,-73.968437,40.799122,-73.961937,40.797131
2013001391,2013001388,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:26:00,1,1140,5.40,-73.97419,40.795689,-73.988808,40.74194
2013001392,2013001389,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:15:00,5,480,3.32,-73.985779,40.727085,-73.95649,40.767029
2013001393,2013001390,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:18:00,1,660,3.19,-73.977249,40.784733,-73.952316,40.823631
2013001394,2013001391,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:24:00,1,1020,5.70,-74.005981,40.735687,-73.996475,40.677486
2013001395,2013001392,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:18:00,1,660,2.24,-74.010307,40.731125,-73.98851,40.731537
2013001396,2013001393,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:19:00,1,720,2.88,-74.008675,40.725967,-73.978806,40.750408
2013001397,2013001394,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:12:00,1,300,1.12,-73.955688,40.772511,-73.963425,40.759441
2013001398,2013001395,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:19:00,2,720,1.77,-73.99015,40.752659,-73.986382,40.765694
2013001399,2013001396,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,3,600,1.00,-73.986374,40.751926,-73.975601,40.755123
2013001400,2013001397,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:18:00,5,660,.90,-73.985214,40.753567,-73.99102,40.750668
2013001401,2013001398,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:10:00,2,180,.83,-73.982109,40.674213,-73.99025,40.66452
2013001402,2013001399,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:24:00,1,1020,3.78,-73.970245,40.762402,-74.00444,40.716347
2013001403,2013001400,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:23:00,1,960,1.82,-73.984154,40.764889,-73.96627,40.761955
2013001404,2013001401,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:42:00,1,2100,4.32,-73.982689,40.772186,-73.981285,40.734081
2013001405,2013001402,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:18:00,2,660,3.18,-73.967033,40.763901,-73.986465,40.726509
2013001406,2013001403,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:22:00,1,900,3.74,-73.990425,40.737148,-73.957741,40.765396
2013001407,2013001404,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:22:00,3,900,3.18,-73.981567,40.767616,-74.008759,40.742691
2013001408,2013001405,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:13:00,6,360,.88,-73.984024,40.754494,-73.984406,40.74704
2013001409,2013001406,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:26:00,2,1140,9.68,-73.870834,40.773773,-73.935928,40.852432
2013001410,2013001407,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:23:00,5,960,4.96,-73.975548,40.681541,-74.003738,40.739388
2013001411,2013001408,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:10:00,1,180,1.26,-73.960876,40.807018,-73.960876,40.807018
2013001412,2013001409,CMT,1,Y,2013-01-01 00:07:00,2013-01-01 00:24:58,1,1078,1.00,-73.94545,40.774113,-73.967125,40.756607
2013001413,2013001410,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:26:00,2,1140,4.26,-74.000984,40.731491,-73.968979,40.696136
2013001414,2013001411,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:15:00,1,480,1.82,-73.980766,40.769775,-73.974701,40.790146
2013001415,2013001412,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:11:00,5,240,.66,-73.986549,40.740162,-73.983444,40.734501
2013001416,2013001413,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:12:00,3,300,.70,-73.952324,40.777191,-73.952324,40.777191
2013001417,2013001414,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:23:00,6,960,3.73,-74.004173,40.742477,-73.962959,40.76667
2013001418,2013001415,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:09:00,6,120,.75,-73.94252,40.790524,-73.940559,40.79734
2013001419,2013001416,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,1,600,1.76,-73.98053,40.754269,-73.987137,40.733479
2013001420,2013001417,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:22:00,5,900,7.36,-73.874481,40.773972,-73.957535,40.814823
2013001421,2013001418,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:15:00,6,480,2.37,-73.968277,40.755421,-73.990723,40.727531
2013001422,2013001419,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,1,600,1.69,-73.9786,40.756634,-73.987251,40.739037
2013001423,2013001420,VTS,1,,2013-01-01 00:07:00,2013-01-01 01:01:00,6,3240,5.41,-73.99205,40.739349,-73.977592,40.787243
2013001424,2013001421,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:11:00,1,240,.62,-73.991905,40.726368,-73.992416,40.719742
2013001425,2013001422,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:16:00,5,540,2.06,-74.007957,40.740406,-73.998428,40.75753
2013001426,2013001423,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:14:00,6,420,2.76,-73.964485,40.773186,-73.947464,40.796497
2013001427,2013001424,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:11:00,1,240,.66,-73.983528,40.749985,-73.991829,40.74913
2013001428,2013001425,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:26:00,1,1140,3.84,-73.981644,40.766022,-73.998482,40.726322
2013001429,2013001426,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:12:00,1,300,.84,-73.988968,40.716984,-73.982147,40.724716
2013000015,2013000015,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,1,600,5.54,-73.945511,40.786575,-73.935669,40.848438
2013001430,2013001427,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,2,600,2.20,-74.004723,40.741734,-73.995705,40.717381
2013001431,2013001428,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:25:00,1,1080,2.73,-73.975357,40.761196,-73.98642,40.730339
2013001432,2013001429,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:12:00,3,300,1.24,-73.917358,40.699051,-73.936615,40.702049
2013001433,2013001430,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:11:00,2,240,.57,-73.994774,40.725899,-73.990311,40.723373
2013001434,2013001431,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:24:00,6,1020,3.67,-74.006134,40.741329,-73.966064,40.762276
2013001435,2013001432,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:14:00,1,420,1.31,-73.997513,40.721539,-73.988701,40.732281
2013001436,2013001433,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:40:00,1,1980,6.13,-73.977959,40.763004,-74.0159,40.715248
2013001437,2013001434,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:21:00,1,840,1.47,-73.980789,40.738678,-73.979767,40.752533
2013001438,2013001435,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:16:00,3,540,1.59,-73.986115,40.762444,-73.972237,40.781246
2013001439,2013001436,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:26:00,1,1140,4.77,-73.999222,40.734058,-73.95192,40.781792
2013001440,2013001437,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:16:00,5,540,1.80,-73.981529,40.767696,-73.979469,40.781651
2013001441,2013001438,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:22:00,5,900,3.13,-73.993584,40.721275,-73.966202,40.75856
2013001442,2013001439,VTS,1,,2013-01-01 00:07:00,2013-01-01 01:05:00,1,3480,1.22,-73.990723,40.7565,-73.984245,40.769169
2013001443,2013001440,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:16:00,1,540,1.67,-73.981293,40.768917,-73.974831,40.787659
2013001444,2013001441,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:14:00,5,420,.36,-73.98571,40.767834,-73.989311,40.76302
2013001445,2013001442,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:16:00,1,540,1.54,-73.968109,40.6894,-73.976463,40.67408
2013001446,2013001443,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:24:00,1,1020,2.22,-74.006416,40.739563,-73.990196,40.719055
2013001447,2013001444,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:18:00,1,660,3.62,-73.96653,40.753281,-73.948044,40.763763
2013001448,2013001445,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:15:00,6,480,2.41,-73.957611,40.801353,-73.945824,40.827644
2013001449,2013001446,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:25:00,1,1080,7.61,-73.985748,40.727093,-73.905235,40.772427
2013001450,2013001447,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:21:00,1,840,6.63,-73.989799,40.762341,-73.944504,40.834732
2013001451,2013001448,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:34:00,5,1620,8.86,-73.985603,40.773064,-73.988777,40.670208
2013001452,2013001449,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:15:00,2,480,.83,-73.988327,40.740944,-73.990349,40.746426
2013001453,2013001450,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:28:00,1,1260,5.51,-73.998314,40.733105,-73.980171,40.790306
2013001454,2013001451,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:25:00,5,1080,3.81,-73.954483,40.767265,-73.999023,40.743896
2013001455,2013001452,VTS,1,,2013-01-01 00:07:00,2013-01-01 01:16:00,1,4140,3.64,-73.989883,40.757397,-73.998199,40.733051
2013001456,2013001453,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:19:00,1,720,1.85,-73.991539,40.722755,-74.00724,40.732956
2013001457,2013001454,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:15:00,5,480,1.59,-73.961807,40.759731,-73.977745,40.749638
2013001458,2013001455,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:31:00,1,1440,6.98,-74.001099,40.741837,-73.928444,40.702236
2013001459,2013001456,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:08:00,1,60,.01,-74.000648,40.718609,-74.000755,40.718674
2013001460,2013001457,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:41:00,1,2040,9.38,-73.987221,40.737526,-74.02478,40.631565
2013001461,2013001458,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:13:00,1,360,1.35,-73.977325,40.764236,-73.975037,40.751133
2013001462,2013001459,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,1,600,2.61,-73.984268,40.749092,-73.993561,40.7187
2013001463,2013001460,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:28:00,1,1260,10.30,-74.005157,40.720654,-73.857399,40.748119
2013001464,2013001461,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:12:00,1,300,1.70,-73.963516,40.757576,-73.946724,40.776482
2013001465,2013001462,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:11:00,6,240,.00,-73.984375,40.754627,-73.984444,40.754677
2013001466,2013001463,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:19:00,1,720,4.60,-73.961151,40.765137,-73.947075,40.719631
2013001467,2013001464,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:34:00,1,1620,5.81,-73.955238,40.768978,-73.994064,40.720299
2013001468,2013001465,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:29:00,5,1320,14.66,-73.871239,40.773937,-73.727707,40.782154
2013001469,2013001466,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,3,600,1.16,-73.994308,40.750832,-73.981712,40.751472
2013001470,2013001467,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:22:00,1,900,6.51,-73.955589,40.776741,-73.994965,40.720646
2013001471,2013001468,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:10:00,1,180,.79,-73.977829,40.725555,-73.988243,40.724903
2013001472,2013001469,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:09:00,1,120,.46,-73.985207,40.718807,-73.985207,40.718807
2013001473,2013001470,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:10:00,2,180,.82,-73.954529,40.769871,-73.952095,40.777168
2013001474,2013001471,CMT,1,N,2013-01-01 00:07:00,2013-01-01 00:22:26,2,926,3.70,-74.012016,40.720253,-73.978218,40.745525
2013001475,2013001472,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:19:00,1,720,2.05,-73.982048,40.771866,-73.966919,40.757488
2013001476,2013001473,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:13:00,5,360,2.22,-74.008553,40.716713,-74.00872,40.741516
2013001477,2013001474,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:22:00,1,900,4.12,-73.95446,40.774239,-73.992378,40.724236
2013001478,2013001475,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:23:00,1,960,3.07,-73.97924,40.762428,-73.990311,40.73056
2013001479,2013001476,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:32:00,5,1500,3.06,-73.991997,40.75948,-73.974007,40.757408
2013001480,2013001477,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:15:00,2,480,1.74,-73.977997,40.788795,-73.954659,40.784134
2013001481,2013001478,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:10:00,1,180,.83,-73.981133,40.756153,-73.973099,40.761894
2013001482,2013001479,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:09:00,1,120,.63,-73.955582,40.772488,-73.949554,40.773617
2013001483,2013001480,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:16:00,2,540,2.86,-73.9814,40.741364,-73.955101,40.768936
2013001484,2013001481,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:22:00,1,900,3.79,-73.983536,40.766937,-73.982323,40.727776
2013001485,2013001482,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:27:00,6,1200,4.57,-74.000381,40.72871,-73.985153,40.779045
2013001486,2013001483,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,1,600,1.38,-74.006653,40.744213,-74.000122,40.730507
2013001487,2013001484,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:38:00,1,1860,13.34,-73.997665,40.718643,-73.819939,40.751373
2013001488,2013001485,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:13:00,1,360,1.24,-74.000313,40.730213,-73.97184,40.758083
2013001489,2013001486,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:36:00,1,1740,9.35,-73.986221,40.730587,-73.98391,40.743809
2013001490,2013001487,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:27:00,2,1200,8.33,-73.990196,40.766819,-73.99144,40.697014
2013001491,2013001488,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:22:00,1,900,7.49,-73.786713,40.641136,-73.78746,40.711082
2013001492,2013001489,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:31:00,1,1440,6.09,-73.98008,40.751907,-73.878853,40.747673
2013001493,2013001490,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:09:00,6,120,.53,-73.949562,40.807411,-73.95018,40.802265
2013001494,2013001491,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:17:00,4,600,1.43,-73.99131,40.740681,-73.979027,40.750381
2013000155,2013000155,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:36:00,6,1740,7.80,-73.98774,40.719864,-73.902138,40.714222
2013001495,2013001492,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:20:00,2,780,7.46,-73.900002,40.756165,-73.957527,40.745213
2013001496,2013001493,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:10:00,1,180,.70,-73.950127,40.776234,-73.946793,40.783276
2013001497,2013001494,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:19:00,3,720,3.80,-74.002998,40.733402,-73.990875,40.688976
2013001498,2013001495,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:08:00,1,60,.10,-73.993629,40.762207,-73.994034,40.763165
2013001499,2013001496,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:21:00,1,840,4.00,-73.955551,40.77272,-73.938232,40.817738
2013001500,2013001497,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:16:00,1,540,2.32,-73.944283,40.771107,-73.970001,40.762791
2013001501,2013001498,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:12:00,1,300,1.01,-73.97644,40.714821,-73.97644,40.714821
2013001502,2013001499,VTS,1,,2013-01-01 00:07:00,2013-01-01 00:28:00,1,1260,6.03,-73.975739,40.745106,-73.892822,40.742748
